area,name,block,direction,streetName,streetType,side,postedRestrictions,exclusions
14,Little Italy,200,,Exeter ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,300,,Exeter ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,400,,Exeter ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,800,,Fawn ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,900,,Fawn ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,1000,,Fawn ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,1200,,Gough ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,200,,High ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,300,,High ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,400,,High ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,200,,Lloyd ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,835,E,Lombard ,St.,Only,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,800,E,Pratt ,St.,Odd,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,800,,Stiles ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,900,,Stiles ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,1000,,Stiles ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,800,,Trinity ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
14,Little Italy,900,,Trinity ,St.,Both,"""Three Hour Parking, 8:00 a.m. - 12 Midnight, Sunday through Saturday, except with Area #14 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,1000,W,Barre ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,800,W,Lombard ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,700,,Mchenry ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,800,,Mchenry ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,900,,Mchenry ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,200,,Otterbein ,St.,Even,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,700,S,Bond ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,300,,Otterbein ,St.,Even,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,761-775,,Pratt ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,700,,Ramsay ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,801,,Ramsay ,St.,Only,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,200,,Roundhouse ,Ct.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,700,,Ryan ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,100,,Scott ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,200,,Scott ,St.,Both,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,300,,Scott ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
15,Barre Circle,400,,Scott ,St.,Odd,"""Two Hour Parking 7:00 a.m. - 7:00 p.m. Monday through Friday/Notice Stadium Event No Parking, 3:00 p.m. - 12 Midnight, Monday through Friday/12 Noon - 12 Midnight, Saturday and Sunday in Area #15 except Permit Holders/Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1500,,Aliceanna ,St.,Even,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1525-1539,,Aliceanna ,St.,Odd,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1605-1615,,Aliceanna ,St.,Odd,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1700,,Aliceanna ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses on this block are excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,600,S,Ann ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses on this block are excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,700,S,Ann ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,800,S,Ann ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,700,,Bethel ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,800,,Bethel ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,800,S,Bond ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,851,,Bond ,St.,,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,"800, 802, 805, 809, 813, 819",S,Broadway,St.,Only,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses on this block are excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,700,,Dallas ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,800,,Dallas ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,600,S,Durham ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,700,S,Durham ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,900,,Fell ,St.,Odd,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses on this block are excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,914,,Fell ,St.,Only,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses on this block are excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1728,,Fleet ,St.,Only,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1801,,Fleet ,St.,Only,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1800,,Fleet ,St.,Odd,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1901,,Fleet ,St.,Only,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1500,,Lancaster ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1600,,Lancaster ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1700,,Lancaster ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
16,Fells Point,1800,,Lancaster ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 2:00 a.m., Sunday through Saturday except with Area #16 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
